,id,titulo,moneda,precio_usado,marca,modelo,version,condicion,anio_vehiculo,kilometraje,potencia,transmision,control_traccion,tipo_combustible,puertas,aire_acondicionado,color,tienda_oficial,id_seller,nickname,fecha_baja_publicacion,tipo_anuncio,enlace_publicacion,cat_kilometros,segmento_economico,precio_nuevo,depreciacion
61,MLU687477130,Suzuki Celerio 1.0 Ga 5p,USD,9500.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2014,87000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,198411353,CIOMPIOMAR,2024-08-21T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687477130-suzuki-celerio-10-ga-5p-_JM,Moderado kilometraje,Gama media,17790.0,46.59921304103429
62,MLU684712980,Suzuki Alto Std 800 C/64762,USD,9990.0,Suzuki,Alto 800,0.8 Std,Usado,2021,37685,48 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Gris,CARPER USADOS,329923617,CARPERUSADOS,2024-10-24T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-684712980-suzuki-alto-std-800-c64762-_JM,Pocos kilometraje,Gama baja,10400.0,3.942307692307692
63,MLU640927615,Suzuki Celerio Gl 1.0 C/64573,USD,13190.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2020,49915,68 hp,Manual,Delantera,Nafta,5,Sí,Plateado,CARPER USADOS,533261160,CARPERUSADOS2,2024-10-12T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-640927615-suzuki-celerio-gl-10-c64573-_JM,Pocos kilometraje,Gama media,16458.75,19.860256702361966
64,MLU687372070,Suzuki Dzire 2019 1.2 Gl 4p,USD,15800.0,Suzuki,Dzire,1.2 Gl 4p,Usado,2019,60800,83 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,75819949,DIECISIETEDEAGOSTO,2024-08-20T04:00:14.350Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687372070-suzuki-dzire-2019-12-gl-4p-_JM,Moderado kilometraje,Gama media,18690.0,15.462814339218834
65,MLU687163916,Suzuki Celerio 1.0 Gl 5p,USD,12500.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2018,100000,68 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,1665051408,PECA20240201173612,2024-08-15T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687163916-suzuki-celerio-10-gl-5p-_JM,Bastante kilometraje,Gama media,16458.75,24.052555631503
66,MLU687261696,Suzuki Baleno 2017 1.4 Glx 5p,USD,14990.0,Suzuki,Baleno,1.4 Glx 5p,Usado,2017,81307,65 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,15619458,GOLONDRINA 2011,2024-08-16T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687261696-suzuki-baleno-2017-14-glx-5p-_JM,Moderado kilometraje,Gama media,25490.0,41.19262455865045
67,MLU684998366,Suzuki Alto 2019 Full A/a D/a Y Vidrios Eléctricos.,USD,10500.0,Suzuki,Alto,0.8 800,Usado,2018,65000,48 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,81348647,ADOLFOBRITO,2024-08-09T19:54:06.533Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-684998366-suzuki-alto-2019-full-aa-da-y-vidrios-electricos-_JM,Moderado kilometraje,Gama baja,12990.0,19.168591224018474
68,MLU686734482,Suzuki Alto 800,USD,8700.0,Suzuki,Alto,0.8 800,Usado,2015,77000,48 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,90255862,RAMELOSI,2024-08-10T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-686734482-suzuki-alto-800-_JM,Moderado kilometraje,Gama baja,12990.0,33.02540415704388
69,MLU681567788,Suzuki Dzire Gl 1.2 2021 Impecable! Aerocar,USD,16490.0,Suzuki,Dzire,Gl,Usado,2021,75000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,4,Sí,Gris oscuro,Tienda no oficial,143556709,AEROCAR2013,2024-10-02T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-681567788-suzuki-dzire-gl-12-2021-impecable-aerocar-_JM,Moderado kilometraje,Gama media,18690.0,11.771000535045479
70,MLU681078598,Suzuki Celerio Glx Unico Dueño Financiamos 100% Permutamos!,USD,9490.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2011,124000,65 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,40168602,RALLYAUT1,2024-09-27T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-681078598-suzuki-celerio-glx-unico-dueno-financiamos-100-permutamos-_JM,Bastante kilometraje,Gama media,16458.75,42.340700235437076
71,MLU681052804,Suzuki Celerio 2016 Full Financiamos 100% Aceptamos Permutas,USD,10990.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,107000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,40168602,RALLYAUT1,2024-09-27T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-681052804-suzuki-celerio-2016-full-financiamos-100-aceptamos-permutas-_JM,Bastante kilometraje,Gama media,17790.0,38.223721191680724
72,MLU642762217,Suzuki Dezire Año 2014 1.2 Full Financiamos 100% ,USD,10490.0,Suzuki,Dzire,Gl,Usado,2014,97000,potencia_no_especificado,Manual,Delantera,Nafta,4,aire_acondicionado_no_especificado,Gris,Tienda no oficial,40168602,RALLYAUT1,2024-11-13T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-642762217-suzuki-dezire-ano-2014-12-full-financiamos-100-_JM,Moderado kilometraje,Gama media,18690.0,43.873729266987695
73,MLU685837158,Suzuki Celerio 1.0 Gl Año 2011 Financiamos 100% ,USD,9490.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2011,113000,65 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,40168602,RALLYAUT1,2024-11-01T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-685837158-suzuki-celerio-10-gl-ano-2011-financiamos-100-_JM,Bastante kilometraje,Gama media,16458.75,42.340700235437076
74,MLU642774123,Suzuki Celerio 2014 1.0 Ga 5p,USD,9500.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2014,72000,65 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,11064936,AUTOMOTORAS PAYSANDU,2024-11-13T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-642774123-suzuki-celerio-2014-10-ga-5p-_JM,Moderado kilometraje,Gama media,17790.0,46.59921304103429
75,MLU687417092,Suzuki Alto,USD,8990.0,Suzuki,Alto 800,0.8 Std,Usado,2019,48000,48 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Negro,Tienda no oficial,1783905518,MEGACARS2374,2024-11-16T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-687417092-suzuki-alto-_JM,Pocos kilometraje,Gama baja,10400.0,13.557692307692307
76,MLU683611328,Suzuki Alto,USD,8800.0,Suzuki,Alto,0.8 800,Usado,2015,51000,48 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,1783905518,MEGACARS2374,2024-10-18T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-683611328-suzuki-alto-_JM,Moderado kilometraje,Gama baja,12990.0,32.255581216320245
77,MLU680450746,Suzuki Celerio Gl 1.0 2019 Impecable!,USD,12490.0,Suzuki,Celerio,Gl,Usado,2019,89000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Rojo,Vipercar automoviles,256519456,VIPERCAR AUTOMOVILES_3,2024-09-21T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-680450746-suzuki-celerio-gl-10-2019-impecable-_JM,Moderado kilometraje,Gama media,16582.85714285714,24.681254307374218
78,MLU640525199,Suzuki Celerio 2020 1.0gl At 46000km Usd6500+50%miautosantdr,USD,12990.0,Suzuki,Celerio,1.0 Gl 5p At,Usado,2019,46000,68 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,119927041,KORUCAR_AUTOMOVILES,2024-10-04T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-640525199-suzuki-celerio-2020-10gl-at-46000km-usd650050miautosantdr-_JM,Pocos kilometraje,Gama media,17790.0,26.981450252951095
79,MLU642618187,Suzuki Alto 800 Ga ,USD,9500.0,Suzuki,Alto,0.8 800,Usado,2017,128146,48 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,188917387,OLIVERA AUTOMOTORES,2024-11-09T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-642618187-suzuki-alto-800-ga-_JM,Bastante kilometraje,Gama baja,12990.0,26.86682063125481
80,MLU682150366,Suzuki Alto 0.8 800,USD,8990.0,Suzuki,Alto,0.8 800,Usado,2015,26000,48 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,81017959,JOTACAR AUTOMOVILES,2024-10-10T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-682150366-suzuki-alto-08-800-_JM,Pocos kilometraje,Gama baja,12990.0,30.792917628945343
81,MLU642780533,Suzuki Alto Ga Full Año 2017 Al Dia Total !,USD,8900.0,Suzuki,Alto,0.8 800,Usado,2017,115000,48 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,62115068,AG GARAJE,2024-11-13T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-642780533-suzuki-alto-ga-full-ano-2017-al-dia-total--_JM,Bastante kilometraje,Gama baja,12990.0,31.485758275596616
82,MLU640994019,Suzuki Celerio 1.0 Gl 5p,USD,10490.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2014,78000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,81017959,JOTACAR AUTOMOVILES,2024-10-13T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-640994019-suzuki-celerio-10-gl-5p-_JM,Moderado kilometraje,Gama media,16458.75,36.26490468595732
83,MLU680501554,Suzuki Celerio Glx Extra Full Amaya,USD,12790.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2022,100000,68 hp,Manual,Delantera,Nafta,5,Sí,Plateado,Tienda no oficial,87208420,AMAYAMOTORS,2024-09-21T17:32:45.994Z,gold,https://auto.mercadolibre.com.uy/MLU-680501554-suzuki-celerio-glx-extra-full-amaya-_JM,Bastante kilometraje,Gama media,16458.75,22.29057492215387
84,MLU687378208,Suzuki Celerio Gl 2022,USD,14300.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2022,46655,68 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,125289335,NOGAR AUTOMOVILES,2024-11-16T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-687378208-suzuki-celerio-gl-2022-_JM,Pocos kilometraje,Gama media,16458.75,13.116123642439431
85,MLU642774963,Suzuki Celerio Ga ,USD,9500.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2015,83000,65 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,28094958,SOL_SANTINI,2024-08-15T04:00:40.859Z,gold,https://auto.mercadolibre.com.uy/MLU-642774963-suzuki-celerio-ga-_JM,Moderado kilometraje,Gama media,17790.0,46.59921304103429
86,MLU687384796,Suzuki Celerio 2014 1.0 Ga 5p,USD,9400.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2014,128000,65 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,130088950,LM216783,2024-08-20T04:00:16.862Z,gold,https://auto.mercadolibre.com.uy/MLU-687384796-suzuki-celerio-2014-10-ga-5p-_JM,Bastante kilometraje,Gama media,17790.0,47.16132658797077
87,MLU679907586,Suzuki Celerio 2022 Muy Buen Estado ¡¡¡¡¡,USD,14300.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2022,45000,68 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,609384521,DUNICARSADUNICARSA,2024-09-14T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-679907586-suzuki-celerio-2022-muy-buen-estado--_JM,Pocos kilometraje,Gama media,16458.75,13.116123642439431
88,MLU642541675,Suzuki Celerio 2020 1.0 Gl 5p At,USD,12500.0,Suzuki,Celerio,1.0 Gl 5p At,Usado,2020,80000,68 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,134184762,FANYARNALDI,2024-08-11T04:00:43.210Z,gold,https://auto.mercadolibre.com.uy/MLU-642541675-suzuki-celerio-2020-10-gl-5p-at-_JM,Moderado kilometraje,Gama media,17790.0,29.735806632939855
89,MLU686674790,Suzuki Celerio Glx,USD,10600.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2015,149000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,1885729068,LACOSTAGARAGE,2024-11-07T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-686674790-suzuki-celerio-glx-_JM,Bastante kilometraje,Gama media,17790.0,40.415964024733
90,MLU685661584,Suzuki Celerio 1.0 Ga,USD,11900.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,111000,65 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,153531203,AMAYAPUNTA,2024-10-31T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685661584-suzuki-celerio-10-ga-_JM,Bastante kilometraje,Gama media,17790.0,33.108487914558744
91,MLU686268124,Suzuki Celerio 1.0 Automotoratopcar Usd 5500 + Cuotas,USD,10900.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,107000,65 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,311304903,TOPCAR AV.JOSEBELLONI6328,2024-11-05T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-686268124-suzuki-celerio-10-automotoratopcar-usd-5500-cuotas-_JM,Bastante kilometraje,Gama media,17790.0,38.72962338392355
92,MLU681104606,Suzuki Celerio 2015 Ga Financiamos 100% Aceptamos Permutas!!,USD,9990.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2015,112000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,40168602,RALLYAUT1,2024-09-27T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-681104606-suzuki-celerio-2015-ga-financiamos-100-aceptamos-permutas-_JM,Bastante kilometraje,Gama media,17790.0,43.84485666104553
93,MLU684532928,Alto 800 Ga Direccion Y Aire Accesorios Financio 100%,USD,8900.0,Suzuki,Alto,0.8 800,Usado,2017,76000,48 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,152457387,BINAGUYAUTOMVILES,2024-10-24T15:49:34.346Z,silver,https://auto.mercadolibre.com.uy/MLU-684532928-alto-800-ga-direccion-y-aire-accesorios-financio-100-_JM,Moderado kilometraje,Gama baja,12990.0,31.485758275596616
94,MLU639049157,Suzuki Dzire Ga 1.2 Automotoratopcar U$s 6250 + Cuotas,USD,12500.0,Suzuki,Dzire,1.2 Ga 4p,Usado,2019,69000,83 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,311304903,TOPCAR AV.JOSEBELLONI6328,2024-08-17T11:39:01.859Z,silver,https://auto.mercadolibre.com.uy/MLU-639049157-suzuki-dzire-ga-12-automotoratopcar-us-6250-cuotas-_JM,Moderado kilometraje,Gama media,18690.0,33.119315141787055
95,MLU681287864,Suzuki Celerio Nuevito! Aceptamos Permutas! Financiamos 100%,USD,9990.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2014,104000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,40168602,RALLYAUT1,2024-09-28T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-681287864-suzuki-celerio-nuevito-aceptamos-permutas-financiamos-100-_JM,Bastante kilometraje,Gama media,17790.0,43.84485666104553
96,MLU638629817,Suzuki Baleno 2017,USD,12900.0,Suzuki,Baleno,1.4 Glx 5p,Usado,2017,171000,65 hp,Manual,Delantera,Nafta,5,Sí,Plateado,Tienda no oficial,199214384,RODA AUTOMOVILES,2024-08-01T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-638629817-suzuki-baleno-2017-_JM,Bastante kilometraje,Gama media,25490.0,49.3919183993723
97,MLU641684283, Suzuki Celerio 2017 1.0cc 3cil Fullcar,USD,11500.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2017,112000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,709071681,FULLCARS AUTOMOVILES,2024-10-25T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-641684283-suzuki-celerio-2017-10cc-3cil-fullcar-_JM,Bastante kilometraje,Gama media,16458.75,30.12835118098276
98,MLU687450906,Suzuki Alto 2017 0.8 800,USD,9200.0,Suzuki,Alto,0.8 800,Usado,2017,71000,48 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,11064936,AUTOMOTORAS PAYSANDU,2024-11-19T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687450906-suzuki-alto-2017-08-800-_JM,Moderado kilometraje,Gama baja,12990.0,29.176289453425714
99,MLU683750610,Suzuki Dzire 1.2 Ga Año 2019 En Impecable Estado Vendo!,USD,13200.0,Suzuki,Dzire,1.2 Ga 4p,Usado,2019,90000,83 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Gris,Tienda no oficial,240979213,ROVELLAAUTOMOVILES,2024-10-19T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-683750610-suzuki-dzire-12-ga-ano-2019-en-impecable-estado-vendo-_JM,Moderado kilometraje,Gama media,18690.0,29.373996789727126
100,MLU683251394,Suzuki Celerio 2016 Full Al Dia 10900 Dolares,USD,10900.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,70000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,208892035,DANELLOSERGIO,2024-10-17T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-683251394-suzuki-celerio-2016-full-al-dia-10900-dolares-_JM,Moderado kilometraje,Gama media,17790.0,38.72962338392355
101,MLU641452115,Suzuki Celerio Ga 1.0 2016,USD,11490.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,52000,65 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,1325567211,TRUCK_SALE,2024-07-25T06:11:49.050Z,silver,https://auto.mercadolibre.com.uy/MLU-641452115-suzuki-celerio-ga-10-2016-_JM,Moderado kilometraje,Gama media,17790.0,35.413153456998316
102,MLU687506858,Suzuki Dzire 2022 1.2 Glx 4p,USD,15900.0,Suzuki,Dzire,1.2 Glx 4p,Usado,2022,50000,83 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,57067932,POCITOS GARAGE,2024-11-17T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687506858-suzuki-dzire-2022-12-glx-4p-_JM,Moderado kilometraje,Gama media,19990.0,20.460230115057527
103,MLU687067846,Suzuki Alto 2014 0.8 800,USD,7500.0,Suzuki,Alto,0.8 800,Usado,2014,105000,48 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,215878382,RZAUTOMOTORES,2024-11-11T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687067846-suzuki-alto-2014-08-800-_JM,Bastante kilometraje,Gama baja,12990.0,42.263279445727484
104,MLU640302721,Suzuki Dzire Gl 1.2 2019 Impecable! - Claudio's Motors,USD,14990.0,Suzuki,Dzire,Gl,Usado,2019,70000,83 hp,Manual,control_traccion_no_especificado,Nafta,4,Sí,Azul,Tienda no oficial,177874740,CLAUDIOS-MOTORS,2024-09-27T18:16:29.532Z,silver,https://auto.mercadolibre.com.uy/MLU-640302721-suzuki-dzire-gl-12-2019-impecable-claudios-motors-_JM,Moderado kilometraje,Gama media,18690.0,19.796682718031033
105,MLU685029466,Suzuki Celerio 2015 1.0 Gl 5p,USD,12000.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2015,110000,65 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,183950919,GONZALOBUSCO,2024-07-29T04:00:12.187Z,silver,https://auto.mercadolibre.com.uy/MLU-685029466-suzuki-celerio-2015-10-gl-5p-_JM,Bastante kilometraje,Gama media,16458.75,27.090453406242883
106,MLU684620678,Suzuki Alto 2017 Entrega Usd 1.700 + Cuotas Fijas En $ ,USD,8490.0,Suzuki,Alto,0.8 800,Usado,2017,94000,48 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,335196838,NIJU3463137,2024-07-26T04:00:34.509Z,silver,https://auto.mercadolibre.com.uy/MLU-684620678-suzuki-alto-2017-entrega-usd-1700-cuotas-fijas-en--_JM,Moderado kilometraje,Gama baja,12990.0,34.64203233256351
107,MLU680089854,Suzuki Celerio Gl 1.0 2020 Impecable!,USD,12800.0,Suzuki,Celerio,Gl,Usado,2020,77000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Gris oscuro,Vipercar automoviles,256519456,VIPERCAR AUTOMOVILES_3,2024-09-18T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-680089854-suzuki-celerio-gl-10-2020-impecable-_JM,Moderado kilometraje,Gama media,16582.85714285714,22.811853893866292
108,MLU676109012,Suzuki Dzire 2019 1.2 Ga 4p,USD,13490.0,Suzuki,Dzire,1.2 Ga 4p,Usado,2019,120000,83 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,81017959,JOTACAR AUTOMOVILES,2024-08-07T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-676109012-suzuki-dzire-2019-12-ga-4p-_JM,Bastante kilometraje,Gama media,18690.0,27.822364901016588
109,MLU642465779,Suzuki Celerio Ga 2016 Con 87000 Km 100% Financiado,USD,10990.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,87000,65 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,163030685,NGONCALVES352,2024-11-06T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-642465779-suzuki-celerio-ga-2016-con-87000-km-100-financiado-_JM,Moderado kilometraje,Gama media,17790.0,38.223721191680724
110,MLU685713646,Suzuki Dzire 1.2 Gl U/d E/full 77 Mil Km Usd15.990 Pto Finan,USD,15990.0,Suzuki,Dzire,1.2 Gl 4p,Usado,2022,77000,83 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,119927041,KORUCAR_AUTOMOVILES,2024-10-31T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685713646-suzuki-dzire-12-gl-ud-efull-77-mil-km-usd15990-pto-finan-_JM,Moderado kilometraje,Gama media,18690.0,14.446227929373997
111,MLU681832026,Suzuki Alto G.a 800c.c Full  Único Dueño 2022 ,USD,11400.0,Suzuki,Alto,0.8 800,Usado,2022,65000,48 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,588872499,AMAYAPUENTE VENTASJOSE,2024-10-06T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-681832026-suzuki-alto-ga-800cc-full-unico-dueno-2022-_JM,Moderado kilometraje,Gama baja,12990.0,12.240184757505773
112,MLU677368700,Suzuki Celerio 2019 1.0 Gl 5p,USD,13990.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2019,26000,68 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,81017959,JOTACAR AUTOMOVILES,2024-08-21T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-677368700-suzuki-celerio-2019-10-gl-5p-_JM,Pocos kilometraje,Gama media,16458.75,14.999620262778157
113,MLU639225349,Suzuki Alto 2021 0.8 800,USD,10600.0,Suzuki,Alto,0.8 800,Usado,2021,40000,48 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,1783905518,MEGACARS2374,2024-08-23T15:51:40.713Z,silver,https://auto.mercadolibre.com.uy/MLU-639225349-suzuki-alto-2021-08-800-_JM,Pocos kilometraje,Gama baja,12990.0,18.398768283294842
114,MLU685953754,Suzuki Celerio,USD,10800.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2017,73000,65 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,1783905518,MEGACARS2374,2024-11-02T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685953754-suzuki-celerio-_JM,Moderado kilometraje,Gama media,17790.0,39.29173693086003
115,MLU677592724,Suzuki Celerio 2018 1.0 Gl 5p,USD,11990.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2018,131000,68 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,216349107,GOMOTORS2024,2024-08-22T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-677592724-suzuki-celerio-2018-10-gl-5p-_JM,Bastante kilometraje,Gama media,16458.75,27.151211361737676
116,MLU687486634,Suzuki Celerio Entrega 6900 Y Cuotas,USD,12990.0,Suzuki,Celerio,1.0 Gl 5p,Usado,2019,92000,68 hp,Manual,Delantera,Nafta,5,Sí,Azul,Tienda no oficial,160410676,K MOTORS.UY,2024-11-17T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687486634-suzuki-celerio-entrega-6900-y-cuotas-_JM,Moderado kilometraje,Gama media,16458.75,21.075415812257916
117,MLU678825188,Suzuki Alto 2016 0.8 800,USD,7500.0,Suzuki,Alto,0.8 800,Usado,2016,92000,48 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,1379706245,AUTOMÓVILESVICTOR2023052118040,2024-08-31T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-678825188-suzuki-alto-2016-08-800-_JM,Moderado kilometraje,Gama baja,12990.0,42.263279445727484
118,MLU642327323,Suzuki Celerio 2016 1.0 Ga 5p,USD,10990.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2016,85000,65 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,216349107,GOMOTORS2024,2024-11-05T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-642327323-suzuki-celerio-2016-10-ga-5p-_JM,Moderado kilometraje,Gama media,17790.0,38.223721191680724
119,MLU684102094,Suzuki Alto 2023,USD,10900.0,Suzuki,Alto,0.8 800,Usado,2023,1500,48 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,199214384,RODA AUTOMOVILES,2024-10-22T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-684102094-suzuki-alto-2023-_JM,Como nuevo,Gama baja,12990.0,16.08929946112394
